Date,Portfolio,Return,"Rolling VaR (95%, 252D)","Rolling ES (95%, 252D)",VaR Breach,Loss Exceeds ES,Model
2025-11-06,Equal Weighted Portfolio,-0.016855129697755,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-06,Equal Weighted Portfolio,-0.016855129697755,0.0196662462336672,0.0267791351214185,False,False,EWMA-t
2025-11-06,Equal Weighted Portfolio,-0.016855129697755,0.0191061924830203,0.028038599296888,False,False,GARCH-t
2025-11-07,Equal Weighted Portfolio,-0.0038278193357698,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-07,Equal Weighted Portfolio,-0.0038278193357698,0.0201863537706321,0.0274873551774762,False,False,EWMA-t
2025-11-07,Equal Weighted Portfolio,-0.0038278193357698,0.0206496906488019,0.030227974696685,False,False,GARCH-t
2025-11-10,Equal Weighted Portfolio,0.0272436974509187,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-10,Equal Weighted Portfolio,0.0272436974509187,0.019629197727759,0.0267286869101039,False,False,EWMA-t
2025-11-10,Equal Weighted Portfolio,0.0272436974509187,0.0196198683892287,0.028767223028003,False,False,GARCH-t
2025-11-11,Equal Weighted Portfolio,0.0008164779749286,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-11,Equal Weighted Portfolio,0.0008164779749286,0.0218395495138898,0.0297384788370113,False,False,EWMA-t
2025-11-11,Equal Weighted Portfolio,0.0008164779749286,0.0227860375853658,0.0332582765992312,False,False,GARCH-t
2025-11-12,Equal Weighted Portfolio,-0.0065523486878032,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-12,Equal Weighted Portfolio,-0.0065523486878032,0.0211766630540148,0.0288358395703086,False,False,EWMA-t
2025-11-12,Equal Weighted Portfolio,-0.0065523486878032,0.0213129089966261,0.0311687169454359,False,False,GARCH-t
2025-11-13,Equal Weighted Portfolio,-0.0218179213755684,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-13,Equal Weighted Portfolio,-0.0218179213755684,0.0206925908692785,0.0281766881344144,True,False,EWMA-t
2025-11-13,Equal Weighted Portfolio,-0.0218179213755684,0.0205037372793013,0.0300209470993828,True,False,GARCH-t
2025-11-14,Equal Weighted Portfolio,0.0019187947071995,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-14,Equal Weighted Portfolio,0.0019187947071995,0.0218198453876946,0.029711648121502,False,False,EWMA-t
2025-11-14,Equal Weighted Portfolio,0.0019187947071995,0.0231641570061597,0.0337946201961492,False,False,GARCH-t
2025-11-17,Equal Weighted Portfolio,-0.0037699979602322,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-17,Equal Weighted Portfolio,-0.0037699979602322,0.0211685774992313,0.0288248296316805,False,False,EWMA-t
2025-11-17,Equal Weighted Portfolio,-0.0037699979602322,0.0216455355531086,0.0316405311763994,False,False,GARCH-t
2025-11-18,Equal Weighted Portfolio,-0.0203418316193655,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-18,Equal Weighted Portfolio,-0.0203418316193655,0.0205771736017044,0.0280195267439289,False,False,EWMA-t
2025-11-18,Equal Weighted Portfolio,-0.0203418316193655,0.0205223341264246,0.029976748078031,False,False,GARCH-t
2025-11-19,Equal Weighted Portfolio,0.0095880016515348,0.027696484356199,0.0388319620587248,False,False,Historical VaR
2025-11-19,Equal Weighted Portfolio,0.0095880016515348,0.0214942908054807,0.0292683469422674,False,False,EWMA-t
2025-11-19,Equal Weighted Portfolio,0.0095880016515348,0.0227340609965805,0.0331072679342328,False,False,GARCH-t
2025-11-20,Equal Weighted Portfolio,-0.0182646446155057,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-11-20,Equal Weighted Portfolio,-0.0182646446155057,0.0211778314360916,0.0288374305328714,False,False,EWMA-t
2025-11-20,Equal Weighted Portfolio,-0.0182646446155057,0.0216217377871281,0.0315328647198524,False,False,GARCH-t
2025-11-21,Equal Weighted Portfolio,0.0092888785172951,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-11-21,Equal Weighted Portfolio,0.0092888785172951,0.0217526763541524,0.0296201853886638,False,False,EWMA-t
2025-11-21,Equal Weighted Portfolio,0.0092888785172951,0.023044228468405,0.0335462848139373,False,False,GARCH-t
2025-11-24,Equal Weighted Portfolio,0.0257904927043333,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-11-24,Equal Weighted Portfolio,0.0257904927043333,0.0214040014891514,0.0291454017816468,False,False,EWMA-t
2025-11-24,Equal Weighted Portfolio,0.0257904927043333,0.0218725933913091,0.0318879304653225,False,False,GARCH-t
2025-11-25,Equal Weighted Portfolio,0.0030836196992534,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-11-25,Equal Weighted Portfolio,0.0030836196992534,0.0230977054386842,0.0314516846574593,False,False,EWMA-t
2025-11-25,Equal Weighted Portfolio,0.0030836196992534,0.0240748674189881,0.0350050705902967,False,False,GARCH-t
2025-11-26,Equal Weighted Portfolio,0.0042108113760391,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-11-26,Equal Weighted Portfolio,0.0042108113760391,0.022426863590259,0.0305382126968914,False,False,EWMA-t
2025-11-26,Equal Weighted Portfolio,0.0042108113760391,0.0224894203243187,0.0327609989204209,False,False,GARCH-t
2025-11-28,Equal Weighted Portfolio,0.0034450619549064,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-11-28,Equal Weighted Portfolio,0.0034450619549064,0.021806611822591,0.0296936282399325,False,False,EWMA-t
2025-11-28,Equal Weighted Portfolio,0.0034450619549064,0.0210614140780172,0.0307397719917487,False,False,GARCH-t
2025-12-01,Equal Weighted Portfolio,0.0016475551640751,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-01,Equal Weighted Portfolio,0.0016475551640751,0.0211856553083378,0.0288480841436095,False,False,EWMA-t
2025-12-01,Equal Weighted Portfolio,0.0016475551640751,0.01974160997247,0.0288716964104175,False,False,GARCH-t
2025-12-02,Equal Weighted Portfolio,0.0062673835404659,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-02,Equal Weighted Portfolio,0.0062673835404659,0.0205504705476739,0.0279831657280268,False,False,EWMA-t
2025-12-02,Equal Weighted Portfolio,0.0062673835404659,0.0185310491744171,0.0271582458634353,False,False,GARCH-t
2025-12-03,Equal Weighted Portfolio,-0.007324104529926,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-03,Equal Weighted Portfolio,-0.007324104529926,0.0200762773953354,0.027337466373445,False,False,EWMA-t
2025-12-03,Equal Weighted Portfolio,-0.007324104529926,0.0175587234033461,0.025781997659325,False,False,GARCH-t
2025-12-04,Equal Weighted Portfolio,-0.0010996423428929,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-04,Equal Weighted Portfolio,-0.0010996423428929,0.0196766086394539,0.0267932454026307,False,False,EWMA-t
2025-12-04,Equal Weighted Portfolio,-0.0010996423428929,0.0173047367609847,0.0254225001834607,False,False,GARCH-t
2025-12-05,Equal Weighted Portfolio,0.0012298665834063,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-05,Equal Weighted Portfolio,0.0012298665834063,0.0190820802860627,0.0259836880056669,False,False,EWMA-t
2025-12-05,Equal Weighted Portfolio,0.0012298665834063,0.0164104462014425,0.0241567044870585,False,False,GARCH-t
2025-12-08,Equal Weighted Portfolio,-0.0008590290357892,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-08,Equal Weighted Portfolio,-0.0008590290357892,0.0185070837552797,0.0252007267018556,False,False,EWMA-t
2025-12-08,Equal Weighted Portfolio,-0.0008590290357892,0.015515021425406,0.0228893033992742,False,False,GARCH-t
2025-12-09,Equal Weighted Portfolio,0.0022779045328576,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-09,Equal Weighted Portfolio,0.0022779045328576,0.0179464630467133,0.0244373406683347,False,False,EWMA-t
2025-12-09,Equal Weighted Portfolio,0.0022779045328576,0.0147874402328668,0.0218594712798667,False,False,GARCH-t
2025-12-10,Equal Weighted Portfolio,-0.0001707220344641,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-10,Equal Weighted Portfolio,-0.0001707220344641,0.0174227845639508,0.0237242581266309,False,False,EWMA-t
2025-12-10,Equal Weighted Portfolio,-0.0001707220344641,0.0140424388586113,0.0208049823072568,False,False,GARCH-t
2025-12-11,Equal Weighted Portfolio,-0.007430217404819,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-11,Equal Weighted Portfolio,-0.007430217404819,0.0168921497704008,0.0230017033153179,False,False,EWMA-t
2025-12-11,Equal Weighted Portfolio,-0.007430217404819,0.013432266398251,0.019941332718042,False,False,GARCH-t
2025-12-12,Equal Weighted Portfolio,-0.0139762375003739,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-12,Equal Weighted Portfolio,-0.0139762375003739,0.0166361528365649,0.0226531173980866,False,False,EWMA-t
2025-12-12,Equal Weighted Portfolio,-0.0139762375003739,0.0137838692497193,0.0204389980142733,True,False,GARCH-t
2025-12-15,Equal Weighted Portfolio,-0.0070965936111809,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-15,Equal Weighted Portfolio,-0.0070965936111809,0.0170400432480013,0.0232030869130408,False,False,EWMA-t
2025-12-15,Equal Weighted Portfolio,-0.0070965936111809,0.0156568679920755,0.0230900757005401,False,False,GARCH-t
2025-12-16,Equal Weighted Portfolio,0.0016383713566123,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-16,Equal Weighted Portfolio,0.0016383713566123,0.0167549800178889,0.0228149220000917,False,False,EWMA-t
2025-12-16,Equal Weighted Portfolio,0.0016383713566123,0.0156197562240661,0.0230375470053291,False,False,GARCH-t
2025-12-17,Equal Weighted Portfolio,-0.0172047143752547,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-17,Equal Weighted Portfolio,-0.0172047143752547,0.0162573274466749,0.0221372784228824,True,False,EWMA-t
2025-12-17,Equal Weighted Portfolio,-0.0172047143752547,0.0147721868640208,0.0218229049869602,True,False,GARCH-t
2025-12-18,Equal Weighted Portfolio,0.016083483172269,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-18,Equal Weighted Portfolio,0.016083483172269,0.0171527626657037,0.0233565746951827,False,False,EWMA-t
2025-12-18,Equal Weighted Portfolio,0.016083483172269,0.0173935148431789,0.0255331988042661,False,False,GARCH-t
2025-12-19,Equal Weighted Portfolio,0.0134768146415209,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-19,Equal Weighted Portfolio,0.0134768146415209,0.017792329580923,0.0242274602031921,False,False,EWMA-t
2025-12-19,Equal Weighted Portfolio,0.0134768146415209,0.0179821315296498,0.0263663417264569,False,False,GARCH-t
2025-12-22,Equal Weighted Portfolio,0.0033116031828709,0.0276364962771673,0.0388319620587248,False,False,Historical VaR
2025-12-22,Equal Weighted Portfolio,0.0033116031828709,0.0180460494716082,0.0245729455161961,False,False,EWMA-t
2025-12-22,Equal Weighted Portfolio,0.0033116031828709,0.0179595324738631,0.0263343544522091,False,False,GARCH-t
2025-12-23,Equal Weighted Portfolio,0.01387482676213,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2025-12-23,Equal Weighted Portfolio,0.01387482676213,0.017544692394665,0.0238902575874465,False,False,EWMA-t
2025-12-23,Equal Weighted Portfolio,0.01387482676213,0.0169119337893809,0.0248515568194991,False,False,GARCH-t
2025-12-24,Equal Weighted Portfolio,0.0011115860958952,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2025-12-24,Equal Weighted Portfolio,0.0011115860958952,0.0178638649852715,0.0243248685360409,False,False,EWMA-t
2025-12-24,Equal Weighted Portfolio,0.0011115860958952,0.0171188950516028,0.0251444950163785,False,False,GARCH-t
2025-12-26,Equal Weighted Portfolio,0.001280093797662,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2025-12-26,Equal Weighted Portfolio,0.001280093797662,0.0173251750986597,0.0235913452652184,False,False,EWMA-t
2025-12-26,Equal Weighted Portfolio,0.001280093797662,0.0161507161407255,0.0237741101367924,False,False,GARCH-t
2025-12-29,Equal Weighted Portfolio,-0.003160572642112,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2025-12-29,Equal Weighted Portfolio,-0.003160572642112,0.0168049217371192,0.0228829266427456,False,False,EWMA-t
2025-12-29,Equal Weighted Portfolio,-0.003160572642112,0.0152733824297827,0.0225323098472802,False,False,GARCH-t
2025-12-30,Equal Weighted Portfolio,-0.0005651462078511,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2025-12-30,Equal Weighted Portfolio,-0.0005651462078511,0.0163403130916164,0.022250278319895,False,False,EWMA-t
2025-12-30,Equal Weighted Portfolio,-0.0005651462078511,0.0147489123186336,0.0217899616076741,False,False,GARCH-t
2025-12-31,Equal Weighted Portfolio,-0.0055339234557137,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2025-12-31,Equal Weighted Portfolio,-0.0055339234557137,0.0158440800749525,0.021574567721794,False,False,EWMA-t
2025-12-31,Equal Weighted Portfolio,-0.0055339234557137,0.0140788912172157,0.0208415968208862,False,False,GARCH-t
2026-01-02,Equal Weighted Portfolio,-0.0052963092720555,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2026-01-02,Equal Weighted Portfolio,-0.0052963092720555,0.0155147868291579,0.0211261756789541,False,False,EWMA-t
2026-01-02,Equal Weighted Portfolio,-0.0052963092720555,0.0140049859990952,0.0207369895088523,False,False,GARCH-t
2026-01-05,Equal Weighted Portfolio,0.0034824728250393,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2026-01-05,Equal Weighted Portfolio,0.0034824728250393,0.0151856498917481,0.0206779964781234,False,False,EWMA-t
2026-01-05,Equal Weighted Portfolio,0.0034824728250393,0.0139052791504544,0.0205958619174191,False,False,GARCH-t
2026-01-06,Equal Weighted Portfolio,0.0027993268250148,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2026-01-06,Equal Weighted Portfolio,0.0027993268250148,0.0147865876290452,0.0201346013569698,False,False,EWMA-t
2026-01-06,Equal Weighted Portfolio,0.0027993268250148,0.0132638472450475,0.0196879630006195,False,False,GARCH-t
2026-01-07,Equal Weighted Portfolio,0.0080563254353484,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2026-01-07,Equal Weighted Portfolio,0.0080563254353484,0.0143783309206265,0.0195786863425297,False,False,EWMA-t
2026-01-07,Equal Weighted Portfolio,0.0080563254353484,0.0126771101210497,0.0188574804586172,False,False,GARCH-t
2026-01-08,Equal Weighted Portfolio,-0.0013758480982948,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2026-01-08,Equal Weighted Portfolio,-0.0013758480982948,0.0142957760211606,0.0194662729830372,False,False,EWMA-t
2026-01-08,Equal Weighted Portfolio,-0.0013758480982948,0.0125280622159676,0.0186465142899023,False,False,GARCH-t
2026-01-09,Equal Weighted Portfolio,0.0033549909091002,0.025042333497303,0.0385820947331733,False,False,Historical VaR
2026-01-09,Equal Weighted Portfolio,0.0033549909091002,0.0138708251981455,0.0188876259258273,False,False,EWMA-t
2026-01-09,Equal Weighted Portfolio,0.0033549909091002,0.0121608295169694,0.0181267238541235,False,False,GARCH-t
2026-01-12,Equal Weighted Portfolio,0.0013345426242496,0.025041177068458,0.0385820947331733,False,False,Historical VaR
2026-01-12,Equal Weighted Portfolio,0.0013345426242496,0.0135128256904734,0.0184001451389275,False,False,EWMA-t
2026-01-12,Equal Weighted Portfolio,0.0013345426242496,0.0117064269990999,0.0174835510554411,False,False,GARCH-t
2026-01-13,Equal Weighted Portfolio,-0.0020892145448577,0.025041177068458,0.0385820947331733,False,False,Historical VaR
2026-01-13,Equal Weighted Portfolio,-0.0020892145448577,0.0131116776244731,0.0178539098210392,False,False,EWMA-t
2026-01-13,Equal Weighted Portfolio,-0.0020892145448577,0.0112970490121403,0.0169041071147995,False,False,GARCH-t
2026-01-14,Equal Weighted Portfolio,-0.0134829275645016,0.025041177068458,0.0385820947331733,False,False,Historical VaR
2026-01-14,Equal Weighted Portfolio,-0.0134829275645016,0.0127387641619813,0.0173461209994201,True,False,EWMA-t
2026-01-14,Equal Weighted Portfolio,-0.0134829275645016,0.0111488636880978,0.0166943618650705,True,False,GARCH-t
2026-01-15,Equal Weighted Portfolio,0.0011591379877504,0.025041177068458,0.0385820947331733,False,False,Historical VaR
2026-01-15,Equal Weighted Portfolio,0.0011591379877504,0.0134406830308544,0.0183019099186928,False,False,EWMA-t
2026-01-15,Equal Weighted Portfolio,0.0011591379877504,0.0135386143712461,0.0200768753296525,False,False,GARCH-t
2026-01-16,Equal Weighted Portfolio,-0.0024546827892947,0.025041177068458,0.0385820947331733,False,False,Historical VaR
2026-01-16,Equal Weighted Portfolio,-0.0024546827892947,0.0130391955632976,0.0177552124444766,False,False,EWMA-t
2026-01-16,Equal Weighted Portfolio,-0.0024546827892947,0.0128555008623693,0.0191111206207692,False,False,GARCH-t
2026-01-20,Equal Weighted Portfolio,-0.0297409319109041,0.025041177068458,0.0385820947331733,True,False,Historical VaR
2026-01-20,Equal Weighted Portfolio,-0.0297409319109041,0.0126787688264856,0.0172644265480843,True,True,EWMA-t
2026-01-20,Equal Weighted Portfolio,-0.0297409319109041,0.0125335757891406,0.0186552244592006,True,True,GARCH-t
2026-01-21,Equal Weighted Portfolio,0.0062158786340585,0.0276364962771673,0.0387861895611353,False,False,Historical VaR
2026-01-21,Equal Weighted Portfolio,0.0062158786340585,0.0169673580767393,0.0231041129655258,False,False,EWMA-t
2026-01-21,Equal Weighted Portfolio,0.0062158786340585,0.0208059637547521,0.0303702172763319,False,False,GARCH-t
2026-01-22,Equal Weighted Portfolio,0.0095076143198094,0.0276364962771673,0.0387861895611353,False,False,Historical VaR
2026-01-22,Equal Weighted Portfolio,0.0095076143198094,0.0166310770223482,0.0226462057631389,False,False,EWMA-t
2026-01-22,Equal Weighted Portfolio,0.0095076143198094,0.0196044904899623,0.0286687435633607,False,False,GARCH-t
2026-01-23,Equal Weighted Portfolio,0.0120348234444377,0.0276364962771673,0.0387861895611353,False,False,Historical VaR
2026-01-23,Equal Weighted Portfolio,0.0120348234444377,0.0165522220596125,0.0225388305336718,False,False,EWMA-t
2026-01-23,Equal Weighted Portfolio,0.0120348234444377,0.0188047920586658,0.0275362457383729,False,False,GARCH-t
2026-01-26,Equal Weighted Portfolio,0.0090457050408439,0.0276364962771673,0.0387861895611353,False,False,Historical VaR
2026-01-26,Equal Weighted Portfolio,0.0090457050408439,0.0167312727985768,0.0227826403525537,False,False,EWMA-t
2026-01-26,Equal Weighted Portfolio,0.0090457050408439,0.0184335530626893,0.0270105133634671,False,False,GARCH-t
2026-01-27,Equal Weighted Portfolio,0.0149152222611715,0.0276364962771673,0.0387861895611353,False,False,Historical VaR
2026-01-27,Equal Weighted Portfolio,0.0149152222611715,0.0166070158186797,0.0226134421021653,False,False,EWMA-t
2026-01-27,Equal Weighted Portfolio,0.0149152222611715,0.017709737829995,0.0259854779943339,False,False,GARCH-t
2026-01-28,Equal Weighted Portfolio,0.0016016854033428,0.0276364962771673,0.0387861895611353,False,False,Historical VaR
2026-01-28,Equal Weighted Portfolio,0.0016016854033428,0.0171361557194029,0.0233339613477416,False,False,EWMA-t
2026-01-28,Equal Weighted Portfolio,0.0016016854033428,0.0180029938076364,0.0264007742408264,False,False,GARCH-t
2026-01-29,Equal Weighted Portfolio,-0.0171554020092704,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-01-29,Equal Weighted Portfolio,-0.0171554020092704,0.016626054341,0.022639366478158,True,False,EWMA-t
2026-01-29,Equal Weighted Portfolio,-0.0171554020092704,0.0169372763278927,0.0248915519132242,True,False,GARCH-t
2026-01-30,Equal Weighted Portfolio,-0.0040726914446464,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-01-30,Equal Weighted Portfolio,-0.0040726914446464,0.0174743449545435,0.0237944668817838,False,False,EWMA-t
2026-01-30,Equal Weighted Portfolio,-0.0040726914446464,0.019017414078448,0.0278373517122305,False,False,GARCH-t
2026-02-02,Equal Weighted Portfolio,0.0059458903067084,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-02,Equal Weighted Portfolio,0.0059458903067084,0.0170175379993757,0.0231724419650052,False,False,EWMA-t
2026-02-02,Equal Weighted Portfolio,0.0059458903067084,0.018166116784786,0.0266317818426895,False,False,GARCH-t
2026-02-03,Equal Weighted Portfolio,-0.0178236527530765,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-03,Equal Weighted Portfolio,-0.0178236527530765,0.0166639726840114,0.0226909991293014,True,False,EWMA-t
2026-02-03,Equal Weighted Portfolio,-0.0178236527530765,0.0172005353490723,0.0252643677863416,True,False,GARCH-t
2026-02-04,Equal Weighted Portfolio,-0.0092077655359425,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-04,Equal Weighted Portfolio,-0.0092077655359425,0.0176111906975851,0.0239808069997788,False,False,EWMA-t
2026-02-04,Equal Weighted Portfolio,-0.0092077655359425,0.019418006798367,0.0284046535428451,False,False,GARCH-t
2026-02-05,Equal Weighted Portfolio,-0.0230278703661286,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-05,Equal Weighted Portfolio,-0.0230278703661286,0.0174543939746318,0.0237673000304939,True,False,EWMA-t
2026-02-05,Equal Weighted Portfolio,-0.0230278703661286,0.0192152452489587,0.028117511534421,True,False,GARCH-t
2026-02-06,Equal Weighted Portfolio,0.0050630997357953,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-06,Equal Weighted Portfolio,0.0050630997357953,0.019193252569375,0.0261350690857777,False,False,EWMA-t
2026-02-06,Equal Weighted Portfolio,0.0050630997357953,0.0225699776860332,0.0328683363950416,False,False,GARCH-t
2026-02-09,Equal Weighted Portfolio,0.0081577080828268,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-09,Equal Weighted Portfolio,0.0081577080828268,0.018714762965592,0.0254835193389855,False,False,EWMA-t
2026-02-09,Equal Weighted Portfolio,0.0081577080828268,0.021151322684964,0.030859299437805,False,False,GARCH-t
2026-02-10,Equal Weighted Portfolio,-0.007666574904192,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-10,Equal Weighted Portfolio,-0.007666574904192,0.018426041704121,0.0250903733577193,False,False,EWMA-t
2026-02-10,Equal Weighted Portfolio,-0.007666574904192,0.0200585491546694,0.0293117615187216,False,False,GARCH-t
2026-02-11,Equal Weighted Portfolio,-0.008740581357975,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-11,Equal Weighted Portfolio,-0.008740581357975,0.0181173181119367,0.0246699906018011,False,False,EWMA-t
2026-02-11,Equal Weighted Portfolio,-0.008740581357975,0.0195313166609965,0.0285651179978892,False,False,GARCH-t
2026-02-12,Equal Weighted Portfolio,-0.0201700141491593,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-12,Equal Weighted Portfolio,-0.0201700141491593,0.0178985292055746,0.0243720701132176,True,False,EWMA-t
2026-02-12,Equal Weighted Portfolio,-0.0201700141491593,0.0192356205985798,0.0281463662104167,True,False,GARCH-t
2026-02-13,Equal Weighted Portfolio,-0.0122013704417947,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-13,Equal Weighted Portfolio,-0.0122013704417947,0.0190800723702194,0.0259809538667245,False,False,EWMA-t
2026-02-13,Equal Weighted Portfolio,-0.0122013704417947,0.021688287902179,0.0316197260146136,False,False,GARCH-t
2026-02-17,Equal Weighted Portfolio,0.0067570399804005,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-17,Equal Weighted Portfolio,0.0067570399804005,0.0191109502634384,0.0260229996778544,False,False,EWMA-t
2026-02-17,Equal Weighted Portfolio,0.0067570399804005,0.0217432841537258,0.0316725529560304,False,False,GARCH-t
2026-02-18,Equal Weighted Portfolio,0.0093505246040396,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-18,Equal Weighted Portfolio,0.0093505246040396,0.01871831544054,0.0254883566732442,False,False,EWMA-t
2026-02-18,Equal Weighted Portfolio,0.0093505246040396,0.0205058024097438,0.0299206240591897,False,False,GARCH-t
2026-02-19,Equal Weighted Portfolio,-0.003234477828891,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-19,Equal Weighted Portfolio,-0.003234477828891,0.0185168461568898,0.0252140199693517,False,False,EWMA-t
2026-02-19,Equal Weighted Portfolio,-0.003234477828891,0.019611336157275,0.0286543093983313,False,False,GARCH-t
2026-02-20,Equal Weighted Portfolio,0.0170931682336394,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-20,Equal Weighted Portfolio,0.0170931682336394,0.0179977505691848,0.0245071778644111,False,False,EWMA-t
2026-02-20,Equal Weighted Portfolio,0.0170931682336394,0.0186358322702516,0.0272732680561314,False,False,GARCH-t
2026-02-23,Equal Weighted Portfolio,-0.0100381412810259,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-23,Equal Weighted Portfolio,-0.0100381412810259,0.0186993814116893,0.0254625745839242,False,False,EWMA-t
2026-02-23,Equal Weighted Portfolio,-0.0100381412810259,0.0192614728694501,0.0281590005932803,False,False,GARCH-t
2026-02-24,Equal Weighted Portfolio,0.0109035292658222,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-24,Equal Weighted Portfolio,0.0109035292658222,0.0185544960936559,0.0252652871370659,False,False,EWMA-t
2026-02-24,Equal Weighted Portfolio,0.0109035292658222,0.0192311551762469,0.0281160791982241,False,False,GARCH-t
2026-02-25,Equal Weighted Portfolio,0.0136623019998592,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-25,Equal Weighted Portfolio,0.0136623019998592,0.0184931927615863,0.0251818116128922,False,False,EWMA-t
2026-02-25,Equal Weighted Portfolio,0.0136623019998592,0.0186639794524112,0.0273131166131141,False,False,GARCH-t
2026-02-26,Equal Weighted Portfolio,-0.0176260476607303,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-26,Equal Weighted Portfolio,-0.0176260476607303,0.018717469998812,0.0254872054521113,False,False,EWMA-t
2026-02-26,Equal Weighted Portfolio,-0.0176260476607303,0.0185984024753045,0.0272202779092549,False,False,GARCH-t
2026-02-27,Equal Weighted Portfolio,-0.0144384554063313,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-02-27,Equal Weighted Portfolio,-0.0144384554063313,0.0194259392093147,0.0264519138408904,False,False,EWMA-t
2026-02-27,Equal Weighted Portfolio,-0.0144384554063313,0.0204425307936182,0.0298310491032928,False,False,GARCH-t
2026-03-02,Equal Weighted Portfolio,0.0045491990447929,0.025041177068458,0.0378370070595586,False,False,Historical VaR
2026-03-02,Equal Weighted Portfolio,0.0045491990447929,0.0196713832653761,0.0267861301150041,False,False,EWMA-t
2026-03-02,Equal Weighted Portfolio,0.0045491990447929,0.0211345777603365,0.0308107945297292,False,False,GARCH-t
2026-03-03,Equal Weighted Portfolio,-0.0021979525153097,0.0231803661622032,0.0370591110831779,False,False,Historical VaR
2026-03-03,Equal Weighted Portfolio,-0.0021979525153097,0.0191558316510224,0.0260841137678676,False,False,EWMA-t
2026-03-03,Equal Weighted Portfolio,-0.0021979525153097,0.0198422430043538,0.0289812090716744,False,False,GARCH-t
2026-03-04,Equal Weighted Portfolio,0.0106965938257433,0.0231803661622032,0.0370591110831779,False,False,Historical VaR
2026-03-04,Equal Weighted Portfolio,0.0106965938257433,0.0185923697192269,0.0253168588973629,False,False,EWMA-t
2026-03-04,Equal Weighted Portfolio,0.0106965938257433,0.0187670549413982,0.0274590427478554,False,False,GARCH-t
