Model,Portfolio,Confidence Level,Tail Probability,Number of Observations,Actual VaR Breaches,Expected VaR Breaches,Breach Rate,Expected Breach Rate,Average Return on Breach Days,Worst Return,Average VaR,Average ES,Kupiec LR Statistic,Kupiec p-value,Test Decision,Interpretation
EWMA-t,Equal Weighted Portfolio,0.95,0.050000000000000044,343,22,17.150000000000016,0.0641399416909621,0.050000000000000044,-0.02896639459531488,-0.06463202791227463,0.023877058412255327,0.03251291104628999,1.33049727458436,0.24871677139618406,Do not reject VaR model,Do not reject: breach frequency is statistically consistent with the VaR confidence level.
EWMA-t,Long-only Global Minimum Variance Portfolio,0.95,0.050000000000000044,343,16,17.150000000000016,0.04664723032069971,0.050000000000000044,-0.027800602772918973,-0.05372895833164623,0.021060742619194297,0.028764772599725038,0.08295140582765725,0.7733368969784883,Do not reject VaR model,Do not reject: breach frequency is statistically consistent with the VaR confidence level.
EWMA-t,Long-only Tangency Portfolio,0.95,0.050000000000000044,343,17,17.150000000000016,0.04956268221574344,0.050000000000000044,-0.043449750270684546,-0.08611182368335339,0.031330084225616395,0.043163093620841496,0.0013848346885652063,0.9703148806159135,Do not reject VaR model,Do not reject: breach frequency is statistically consistent with the VaR confidence level.
